observation_id,species_key,species_common,species_type,species_role,observed_date,year,month,day,day_of_year,season,latitude,longitude,place_guess,scientific_name,quality_grade
260144208,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2024-05-13,2024,5,13,134,pre_monsoon,12.4244205,75.7381856,"Madikeri, Karnataka 571201, India",Leptocoma zeylonica,research
263371313,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2024-06-29,2024,6,29,181,monsoon,13.6981503811,77.6547665935,"Sabbanahalli, Karnataka, India",Leptocoma zeylonica,research
263493121,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2024-06-29,2024,6,29,181,monsoon,12.921282,77.644012,"WJCV+GJR Agara lake Park Enterance Gate 2, Park entrance, gate, Service Rd, Agara Village, 1st Sector, HSR Layout, Bengaluru, Karnataka 560034, India",Leptocoma zeylonica,research
266748951,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2023-11-20,2023,11,20,324,post_monsoon,12.9715987,77.5945627,"Bengaluru, Karnataka, India",Leptocoma zeylonica,research
277329427,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2024-08-08,2024,8,8,221,monsoon,13.0347382101,77.5730246298,"Sanjayanagara, Bengaluru, Karnataka 560094, India",Leptocoma zeylonica,research
277329428,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2024-08-08,2024,8,8,221,monsoon,13.0347382101,77.5730246298,"Sanjayanagara, Bengaluru, Karnataka 560094, India",Leptocoma zeylonica,research
279182896,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2024-08-11,2024,8,11,224,monsoon,13.0347459274,77.5730085313,"Sanjayanagara, Bengaluru, Karnataka 560094, India",Leptocoma zeylonica,research
279182929,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2024-08-11,2024,8,11,224,monsoon,13.0347459274,77.5730085313,"Sanjayanagara, Bengaluru, Karnataka 560094, India",Leptocoma zeylonica,research
280506300,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2024-08-16,2024,8,16,229,monsoon,13.0347315917,77.5730042066,"Sanjayanagara, Bengaluru, Karnataka 560094, India",Leptocoma zeylonica,research
280506303,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2024-08-16,2024,8,16,229,monsoon,13.0347315917,77.5730042066,"Sanjayanagara, Bengaluru, Karnataka 560094, India",Leptocoma zeylonica,research
