id,observed_on,user_login,quality_grade,url,image_url,place_guess,latitude,longitude,place_county_name,place_state_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name
19465639,2019-01-05,feather_pixels,research,https://www.inaturalist.org/observations/19465639,https://inaturalist-open-data.s3.amazonaws.com/photos/29948880/medium.jpeg,"Ramakrishnanagar, Mysuru, Karnataka, India",12.27611,76.61607,Mysore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
19465641,2019-01-05,feather_pixels,research,https://www.inaturalist.org/observations/19465641,https://inaturalist-open-data.s3.amazonaws.com/photos/29948885/medium.jpeg,"Mysore, Karnataka, India",12.276075,76.6160716667,Mysore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
19487034,2019-01-06,vivek10,research,https://www.inaturalist.org/observations/19487034,https://static.inaturalist.org/photos/29984074/medium.jpeg,"Belur - Somvarpet Rd, Jammanahalli, Karnataka 573214, India",12.9172118384,75.8614975959,Hassan,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
19757957,2019-01-20,smejiadu,research,https://www.inaturalist.org/observations/19757957,https://inaturalist-open-data.s3.amazonaws.com/photos/30444847/medium.jpeg,"5, Davis Rd, Sagayapura, Richards Town, Bengaluru, Karnataka 560084, India",13.0051516435,77.6162594184,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
19799677,2019-01-22,smejiadu,research,https://www.inaturalist.org/observations/19799677,https://inaturalist-open-data.s3.amazonaws.com/photos/30518090/medium.jpeg,"Rd to Car parking, Karnataka 571427, India",12.4234228815,76.6554170474,Mandya,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
19799891,2019-01-21,smejiadu,research,https://www.inaturalist.org/observations/19799891,https://inaturalist-open-data.s3.amazonaws.com/photos/30518517/medium.jpeg,"Rd to Car parking, Karnataka 571427, India",12.4237532536,76.6549486667,Mandya,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
19820738,2019-01-22,smejiadu,research,https://www.inaturalist.org/observations/19820738,https://inaturalist-open-data.s3.amazonaws.com/photos/30552993/medium.jpeg,"Rd to Car parking, Karnataka 571427, India",12.4232411604,76.6542626917,Mandya,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
22658581,2019-04-13,ash2016,research,https://www.inaturalist.org/observations/22658581,https://inaturalist-open-data.s3.amazonaws.com/photos/35107814/medium.jpeg,"Nandi Hills, Karnataka, India",13.3713625243,77.6825461766,Chikballapura,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
32399206,2019-08-31,avith,research,https://www.inaturalist.org/observations/32399206,https://static.inaturalist.org/photos/50812524/medium.jpeg,"Vinobha Nagar, Sudhama Nagar, Bengaluru, Karnataka 560002, India",12.959906457,77.5873277709,Bangalore,Karnataka,which bird is this,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
34256738,2019-10-12,subbu107,research,https://www.inaturalist.org/observations/34256738,https://inaturalist-open-data.s3.amazonaws.com/photos/53888518/medium.jpg,"Bengaluru, Karnataka, India",12.8798875026,77.5295218075,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
34311015,2019-10-12,dheeraj_c_l,research,https://www.inaturalist.org/observations/34311015,https://inaturalist-open-data.s3.amazonaws.com/photos/53981798/medium.jpeg,"hanumagiri, Ishwaramangala, Karnataka, India",12.6208708308,75.2479915693,Dakshin Kannad,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
34778273,2019-05-05,santhoshk,research,https://www.inaturalist.org/observations/34778273,https://inaturalist-open-data.s3.amazonaws.com/photos/54776524/medium.jpg,"Ramanagara, Karnataka, India",12.2811980066,77.3911623634,Ramanagara,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
38260715,2020-02-03,ashik1,research,https://www.inaturalist.org/observations/38260715,https://inaturalist-open-data.s3.amazonaws.com/photos/60784170/medium.jpeg,"College of Forestry, Ponnampet",12.1445451581,75.9382044151,Kodagu,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
38945321,2020-02-12,smejiadu,research,https://www.inaturalist.org/observations/38945321,https://inaturalist-open-data.s3.amazonaws.com/photos/61870674/medium.jpeg,"Naagarabhaavi, Bengaluru, Karnataka, India",12.9554533333,77.5176416667,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
38945501,2020-02-12,smejiadu,research,https://www.inaturalist.org/observations/38945501,https://inaturalist-open-data.s3.amazonaws.com/photos/61870972/medium.jpeg,"Naagarabhaavi, Bengaluru, Karnataka, India",12.9555112037,77.5175998325,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
42660767,2020-04-20,harshaj,research,https://www.inaturalist.org/observations/42660767,https://inaturalist-open-data.s3.amazonaws.com/photos/67747713/medium.jpg,"7th Main, 5th Cross, Judicial Layout, Yelahanka, MR Residency, Allalasandra, Judicial Layout, Bengaluru, Karnataka 560065, India",13.0797620734,77.5886799395,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
44095757,2020-04-26,avigat_pandey,research,https://www.inaturalist.org/observations/44095757,https://inaturalist-open-data.s3.amazonaws.com/photos/69914785/medium.jpeg,"Bengaluru, Karnataka 560060, India",12.8843797,77.4637183,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
45060042,2020-05-06,cybeil,research,https://www.inaturalist.org/observations/45060042,https://inaturalist-open-data.s3.amazonaws.com/photos/71440901/medium.jpeg,"KC Layout, Mysuru, Karnataka 570010, India",12.2986192778,76.6860125,Mysore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
45650011,2020-05-10,dheeraj_c_l,research,https://www.inaturalist.org/observations/45650011,https://inaturalist-open-data.s3.amazonaws.com/photos/72395054/medium.jpeg,"Kasaba Gundibail, Honnavar, Karnataka 581334, India",14.2852740883,74.446859993,Uttar Kannand,Karnataka,紫腰太陽鳥,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
45745571,2020-05-12,dheeraj_c_l,research,https://www.inaturalist.org/observations/45745571,https://inaturalist-open-data.s3.amazonaws.com/photos/72550164/medium.jpeg,"Honnavar, Karnataka, India",14.283663833,74.4429922476,Uttar Kannand,Karnataka,紫腰太陽鳥,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
45950733,2019-12-20,rejoicegassah,research,https://www.inaturalist.org/observations/45950733,https://inaturalist-open-data.s3.amazonaws.com/photos/72877633/medium.jpg,"Jakkur Lake, Agrahara, Bengaluru, Karnataka 560064",13.0873671,77.609935,Bangalore,Karnataka,紫腰太陽鳥,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
45950736,2019-12-20,rejoicegassah,research,https://www.inaturalist.org/observations/45950736,https://inaturalist-open-data.s3.amazonaws.com/photos/72877657/medium.jpg,"Jakkur Lake, Agrahara, Bengaluru, Karnataka 560064",13.0873671,77.609935,Bangalore,Karnataka,紫腰太陽鳥,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
46075482,2020-02-23,mjmelvin,research,https://www.inaturalist.org/observations/46075482,https://inaturalist-open-data.s3.amazonaws.com/photos/73081020/medium.jpg,"No 21, Bollur Village, Guddehosur, Near, Mysore - Madikeri Rd, Kushalnagar, Karnataka 571234, India",12.4449672,75.9345949,Kodagu,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
46466602,2020-03-11,engelhard,research,https://www.inaturalist.org/observations/46466602,https://static.inaturalist.org/photos/73701727/medium.jpeg,"Padu, Karnataka 574106, India",13.2092816667,74.7436166667,Udupi,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
46965799,2020-03-12,engelhard,research,https://www.inaturalist.org/observations/46965799,https://static.inaturalist.org/photos/74484046/medium.jpeg,"Padu, Karnataka 574106, India",13.20677,74.7463066667,Udupi,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
47804072,2020-05-30,frenitashaila,research,https://www.inaturalist.org/observations/47804072,https://static.inaturalist.org/photos/75831051/medium.jpeg,"Karnataka 574142, India",12.9731483333,74.88834,Dakshin Kannad,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
48151285,2019-05-29,jonhakim,research,https://www.inaturalist.org/observations/48151285,https://inaturalist-open-data.s3.amazonaws.com/photos/76383683/medium.jpeg,"Karnataka, IN",13.0578433422,77.6737005254,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
48316307,2020-06-03,csbandi,research,https://www.inaturalist.org/observations/48316307,https://inaturalist-open-data.s3.amazonaws.com/photos/76658165/medium.jpg,"Kasavanahalli, Karnataka 560035, India",12.9067583333,77.6781027778,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
48424902,2020-06-04,pradipshreeram,research,https://www.inaturalist.org/observations/48424902,https://static.inaturalist.org/photos/76839372/medium.jpg,"16th Main Road, Bengaluru, Karnataka, IN",12.96901667,77.538475,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
48670587,2020-05-07,haneesh,research,https://www.inaturalist.org/observations/48670587,https://inaturalist-open-data.s3.amazonaws.com/photos/77235427/medium.jpeg,"Kengeri Satellite Town, Bengaluru, Karnataka, India",12.9150945315,77.4696979879,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
51701788,2020-03-22,akhilesh,research,https://www.inaturalist.org/observations/51701788,https://inaturalist-open-data.s3.amazonaws.com/photos/82160365/medium.jpg,"4th Block, Jayanagar, Bengaluru, Karnataka 560011, India",12.9228842236,77.5827901438,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
52011165,2020-03-29,colorsinframes,research,https://www.inaturalist.org/observations/52011165,https://inaturalist-open-data.s3.amazonaws.com/photos/82662060/medium.jpeg,"Heggodlu, Siddapura, Udupi, Karnataka, India",13.6538464707,74.9337263811,Udupi,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
52766152,2020-01-22,varmax,research,https://www.inaturalist.org/observations/52766152,https://inaturalist-open-data.s3.amazonaws.com/photos/83900079/medium.jpeg,"Amblipura, Eastwood Twp, HSR Layout, Bengaluru, Karnataka, India",12.9150968338,77.6631417498,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
52766851,2020-02-04,varmax,research,https://www.inaturalist.org/observations/52766851,https://inaturalist-open-data.s3.amazonaws.com/photos/83901354/medium.jpeg,"PWD Quarters, 1st Sector, HSR Layout, Bengaluru, Karnataka, India",12.9151494477,77.6631008461,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
52767876,2020-01-22,varmax,research,https://www.inaturalist.org/observations/52767876,https://inaturalist-open-data.s3.amazonaws.com/photos/83902982/medium.jpeg,"Amblipura, Eastwood Twp, HSR Layout, Bengaluru, Karnataka, India",12.9152634989,77.6632896066,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
53164415,2020-02-28,varmax,research,https://www.inaturalist.org/observations/53164415,https://inaturalist-open-data.s3.amazonaws.com/photos/84544695/medium.jpeg,"Amblipura, Eastwood Twp, HSR Layout, Bengaluru, Karnataka, India",12.905984332,77.6672103256,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
53231455,2020-07-02,vaidyar,research,https://www.inaturalist.org/observations/53231455,https://static.inaturalist.org/photos/84654212/medium.jpeg,"Karnataka, IN",12.9103530035,77.4702477901,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
53759974,2020-06-26,bhargavrm,research,https://www.inaturalist.org/observations/53759974,https://static.inaturalist.org/photos/85515932/medium.jpeg,"Pindakuru Thimmanahalli, Karnataka, India",13.3129804054,77.5419950858,Bangalore Rural,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
54235356,2020-07-25,ajay50,research,https://www.inaturalist.org/observations/54235356,https://inaturalist-open-data.s3.amazonaws.com/photos/86289706/medium.jpg,"Bengaluru, Karnataka, India",12.9068694444,77.6781305556,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55050273,2020-07-31,akshayabaremane,research,https://www.inaturalist.org/observations/55050273,https://static.inaturalist.org/photos/87631852/medium.jpeg,Regent Park,12.9782653865,74.8022272065,Dakshin Kannad,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55688957,2020-08-07,srushtibokil,research,https://www.inaturalist.org/observations/55688957,https://inaturalist-open-data.s3.amazonaws.com/photos/88692850/medium.jpg,"Lakshminarayana Pura, AECS Layout, Marathahalli, Bengaluru, Karnataka 560037, India",12.9579123809,77.7066907659,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790788,2019-08-25,sriramranganathan,research,https://www.inaturalist.org/observations/55790788,https://inaturalist-open-data.s3.amazonaws.com/photos/88861217/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790791,2019-08-25,sriramranganathan,research,https://www.inaturalist.org/observations/55790791,https://inaturalist-open-data.s3.amazonaws.com/photos/88861242/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790798,2019-10-06,sriramranganathan,research,https://www.inaturalist.org/observations/55790798,https://inaturalist-open-data.s3.amazonaws.com/photos/88861254/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790804,2020-03-15,sriramranganathan,research,https://www.inaturalist.org/observations/55790804,https://inaturalist-open-data.s3.amazonaws.com/photos/88861268/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790806,2020-03-15,sriramranganathan,research,https://www.inaturalist.org/observations/55790806,https://inaturalist-open-data.s3.amazonaws.com/photos/88861287/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790812,2020-03-15,sriramranganathan,research,https://www.inaturalist.org/observations/55790812,https://inaturalist-open-data.s3.amazonaws.com/photos/88861309/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790821,2020-03-19,sriramranganathan,research,https://www.inaturalist.org/observations/55790821,https://inaturalist-open-data.s3.amazonaws.com/photos/88861329/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790822,2020-03-19,sriramranganathan,research,https://www.inaturalist.org/observations/55790822,https://inaturalist-open-data.s3.amazonaws.com/photos/88861336/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790824,2020-03-23,sriramranganathan,research,https://www.inaturalist.org/observations/55790824,https://inaturalist-open-data.s3.amazonaws.com/photos/88861353/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790827,2020-03-23,sriramranganathan,research,https://www.inaturalist.org/observations/55790827,https://inaturalist-open-data.s3.amazonaws.com/photos/88861375/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790829,2020-03-24,sriramranganathan,research,https://www.inaturalist.org/observations/55790829,https://inaturalist-open-data.s3.amazonaws.com/photos/88861390/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790832,2019-03-18,sriramranganathan,research,https://www.inaturalist.org/observations/55790832,https://inaturalist-open-data.s3.amazonaws.com/photos/88861405/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790833,2020-04-03,sriramranganathan,research,https://www.inaturalist.org/observations/55790833,https://inaturalist-open-data.s3.amazonaws.com/photos/88861418/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790834,2020-04-03,sriramranganathan,research,https://www.inaturalist.org/observations/55790834,https://inaturalist-open-data.s3.amazonaws.com/photos/88861431/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790840,2019-04-07,sriramranganathan,research,https://www.inaturalist.org/observations/55790840,https://inaturalist-open-data.s3.amazonaws.com/photos/88861487/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790841,2020-05-09,sriramranganathan,research,https://www.inaturalist.org/observations/55790841,https://inaturalist-open-data.s3.amazonaws.com/photos/88861509/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790845,2019-08-09,sriramranganathan,research,https://www.inaturalist.org/observations/55790845,https://inaturalist-open-data.s3.amazonaws.com/photos/88861529/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790848,2019-08-20,sriramranganathan,research,https://www.inaturalist.org/observations/55790848,https://inaturalist-open-data.s3.amazonaws.com/photos/88861543/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790849,2019-08-20,sriramranganathan,research,https://www.inaturalist.org/observations/55790849,https://inaturalist-open-data.s3.amazonaws.com/photos/88861558/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
55790850,2019-08-25,sriramranganathan,research,https://www.inaturalist.org/observations/55790850,https://inaturalist-open-data.s3.amazonaws.com/photos/88861583/medium.jpg,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8655653,77.5217171,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
56324800,2020-05-04,feather_pixels,research,https://www.inaturalist.org/observations/56324800,https://inaturalist-open-data.s3.amazonaws.com/photos/89750800/medium.jpg,"Uttara Kannada, Karnataka, India",15.2897227408,74.5322792693,Uttar Kannand,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
56496576,2020-08-15,srushtibokil,research,https://www.inaturalist.org/observations/56496576,https://inaturalist-open-data.s3.amazonaws.com/photos/91741821/medium.jpg,"Lakshminarayana Pura, AECS Layout, Marathahalli, Bengaluru, Karnataka 560037, India",12.9579123809,77.7066907659,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
57332311,2020-08-23,yohaanshelat,research,https://www.inaturalist.org/observations/57332311,https://static.inaturalist.org/photos/91440057/medium.jpeg,"Shobha Hills View Apartment, Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8649063071,77.5194253027,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
57519688,2020-08-25,varmax,research,https://www.inaturalist.org/observations/57519688,https://inaturalist-open-data.s3.amazonaws.com/photos/91756761/medium.jpeg,"Amblipura, Eastwood Twp, HSR Layout, Bengaluru, Karnataka, India",12.9147109777,77.6639764006,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
59129351,2020-09-10,ruthraichur,research,https://www.inaturalist.org/observations/59129351,https://static.inaturalist.org/photos/94458364/medium.jpg,"Nehru Nagar Yelahanka, Bengaluru, KA, IN",13.0827989994,77.6081909071,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
60488038,2020-09-23,vidyasagarn,research,https://www.inaturalist.org/observations/60488038,https://static.inaturalist.org/photos/96727813/medium.jpeg,"35, opposite Club Mahindra Holidays, K. Nidugane, Madikeri, Karnataka 571201, India",12.4244205449,75.7381857187,Kodagu,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
60499280,2020-09-22,shubha2,research,https://www.inaturalist.org/observations/60499280,https://static.inaturalist.org/photos/96748551/medium.jpg,"Indian Institute of Science, ಬೆಂಗಳೂರು, KA, IN",13.0220657864,77.5696670792,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
60988305,2020-09-26,akhilesh,research,https://www.inaturalist.org/observations/60988305,https://inaturalist-open-data.s3.amazonaws.com/photos/97551858/medium.jpeg,"Aishwarya Crystal Layout, Begur, Bengaluru, Karnataka 560068, India",12.868771723,77.6441265643,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
61189776,2020-04-16,bhargavrm,research,https://www.inaturalist.org/observations/61189776,https://static.inaturalist.org/photos/97890583/medium.jpeg,"Karnataka 561204, India",13.3002573223,77.4173571914,Bangalore Rural,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
61325299,2020-08-18,bhargavrm,research,https://www.inaturalist.org/observations/61325299,https://static.inaturalist.org/photos/98119857/medium.jpeg,"Pindakuru Thimmanahalli, Karnataka, India",13.3130055279,77.5419511646,Bangalore Rural,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
61374518,2020-09-28,ankitahosalli,research,https://www.inaturalist.org/observations/61374518,https://static.inaturalist.org/photos/98206052/medium.jpeg,Belgaum,15.8496951932,74.4976741076,Belgaum,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
61472015,2020-10-02,subbu107,research,https://www.inaturalist.org/observations/61472015,https://inaturalist-open-data.s3.amazonaws.com/photos/98371202/medium.jpg,"100 Feet Road, Off, Kanakapura Rd, Banashankari 6th Stage, Lingadeeranahalli, Bengaluru, Karnataka 560062, India",12.8789462,77.5297793,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
61545448,2020-10-03,madhumithranm,research,https://www.inaturalist.org/observations/61545448,https://static.inaturalist.org/photos/98499184/medium.jpg,"Bengaluru, Karnataka, India",12.8041333333,77.5601483333,Bangalore,Karnataka,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,Aves,145146,Nectariniidae,Leptocoma
