id,observed_on,user_login,quality_grade,url,image_url,place_guess,latitude,longitude,place_county_name,place_state_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name
35912869,2019-11-09,haneesh,research,https://www.inaturalist.org/observations/35912869,https://inaturalist-open-data.s3.amazonaws.com/photos/56692165/medium.jpeg,"Konganepalli, Tamil Nadu, India",12.7590231742,78.2079218137,Kolar,Karnataka,Plain Tiger,Danaus chrysippus chrysippus,Plain Tiger,Insecta,207981,Nymphalidae,Danaus
35912873,2019-11-09,haneesh,research,https://www.inaturalist.org/observations/35912873,https://inaturalist-open-data.s3.amazonaws.com/photos/56692184/medium.jpeg,"Konganepalli, Tamil Nadu, India",12.7591487412,78.2081578481,Kolar,Karnataka,Plain Tiger,Danaus chrysippus chrysippus,Plain Tiger,Insecta,207981,Nymphalidae,Danaus
37026115,2019-12-28,kiranghadge,research,https://www.inaturalist.org/observations/37026115,https://inaturalist-open-data.s3.amazonaws.com/photos/58627074/medium.jpeg,"Bangalore, Karnataka, India",13.0292416667,77.5634777778,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
37026119,2019-12-28,kiranghadge,research,https://www.inaturalist.org/observations/37026119,https://inaturalist-open-data.s3.amazonaws.com/photos/58627089/medium.jpeg,"Bangalore, Karnataka, India",13.0292,77.5634694444,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
40352937,2020-03-21,oligoglot,research,https://www.inaturalist.org/observations/40352937,https://inaturalist-open-data.s3.amazonaws.com/photos/64095002/medium.jpeg,"Akshayanagara West, Akshaya Vana, Akshayanagar, Bengaluru, Karnataka, India",12.8718526384,77.6143299043,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
40738913,2020-03-26,oligoglot,research,https://www.inaturalist.org/observations/40738913,https://inaturalist-open-data.s3.amazonaws.com/photos/64792798/medium.jpeg,"A4-171, DLF Westend Heights, DLF Newtown, Akshayanagar, Bengaluru, Karnataka 560068, India",12.8730688,77.6202659,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
41295097,2020-02-16,subhadrad,research,https://www.inaturalist.org/observations/41295097,https://inaturalist-open-data.s3.amazonaws.com/photos/65498013/medium.jpg,"Madya Venkatapura, Karnataka 572129, India",13.4470662592,77.3321585376,Tumkur,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
44588473,2020-04-26,rajesh_balakrishnan,research,https://www.inaturalist.org/observations/44588473,https://inaturalist-open-data.s3.amazonaws.com/photos/70691912/medium.jpeg,Prestige Greenwoods,12.9901508706,77.6624017954,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
45745102,2020-05-12,dheeraj_c_l,research,https://www.inaturalist.org/observations/45745102,https://inaturalist-open-data.s3.amazonaws.com/photos/72549185/medium.jpeg,"Honnavar, Karnataka, India",14.2837171185,74.4429660961,Uttar Kannand,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
46202890,2020-05-15,subhadrad,research,https://www.inaturalist.org/observations/46202890,https://inaturalist-open-data.s3.amazonaws.com/photos/73279915/medium.jpg,"Ferns Residency, Kothanur, Kothnur Narayanapura, Karnataka 560077, India",13.0575444769,77.6399883427,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
46382994,2020-05-18,subhadrad,research,https://www.inaturalist.org/observations/46382994,https://inaturalist-open-data.s3.amazonaws.com/photos/73566083/medium.jpg,"Ferns Residency, Kothanur, Kothnur Narayanapura, Karnataka 560077, India",13.0575444769,77.6399883427,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
46607939,2020-05-20,subhadrad,research,https://www.inaturalist.org/observations/46607939,https://inaturalist-open-data.s3.amazonaws.com/photos/73920942/medium.jpg,"Ferns Residency, Kothanur, Kothnur Narayanapura, Karnataka 560077, India",13.0575444769,77.6399883427,Bangalore,Karnataka,Kleiner Monarch,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
47388984,2020-05-26,malininair,research,https://www.inaturalist.org/observations/47388984,https://static.inaturalist.org/photos/75160086/medium.jpeg,"RMP Factory, Doddakadanahalli, Karnataka 571130, India",12.3574149722,76.505193,Mysore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
47522640,2020-05-27,subhadrad,research,https://www.inaturalist.org/observations/47522640,https://inaturalist-open-data.s3.amazonaws.com/photos/75374873/medium.jpg,"Ferns Residency, Kothanur, Kothnur Narayanapura, Karnataka 560077, India",13.0575444769,77.6399883427,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
